419019.0,4944240.0,200.0
419019.0,4944180.0,203.1
419019.0,4944120.0,204.0
419039.0,4944260.0,203.0
419057.0,4944222.0,209.4
419059.0,4944020.0,207.0
419059.0,4943980.0,205.8
419059.0,4943940.0,204.0
419059.0,4944280.0,203.9
419059.0,4944180.0,214.8
419059.0,4944140.0,214.3
419079.0,4944300.0,204.5
419099.0,4944120.0,223.1
419099.0,4943860.0,202.0
419099.0,4944260.0,212.6
419099.0,4944060.0,214.5
419099.0,4943980.0,213.3
419099.0,4944220.0,220.4
419099.0,4944180.0,226.3
419119.0,4943940.0,213.3
419119.0,4944020.0,219.9
419119.0,4944300.0,207.0
419139.0,4943820.0,199.8
419139.0,4944300.0,207.0
419139.0,4944140.0,237.0
419139.0,4944100.0,229.5
419139.0,4943980.0,224.3
419139.0,4943900.0,210.4
419139.0,4944060.0,226.3
419139.0,4944180.0,232.4
419139.0,4944240.0,219.9
419159.0,4943780.0,199.2
419159.0,4943720.0,199.0
419178.628466,4943900.37156,219.4
419179.0,4944210.0,222.8
419179.0,4943700.0,200.5
419179.0,4943660.0,200.0
419179.0,4944140.0,239.5
419179.0,4943940.0,230.0
419179.0,4943860.0,209.4
419179.0,4944100.0,242.4
419179.0,4944020.0,241.5
419179.0,4943980.0,238.3
419190.737349,4943750.0,203.5
419199.0,4943620.0,200.4
419199.0,4944280.0,208.0
419199.057036,4944060.00001,246.9
419212.716172,4943824.86472,208.3
419215.908283,4943913.81656,230.9
419217.606978,4943715.57204,203.4
419219.0,4943580.0,200.0
419219.0,4944280.0,207.0
419219.0,4944020.0,252.4
419219.0,4943980.0,250.3
419219.0,4944100.0,245.5
419219.0,4944180.0,227.1
419223.815024,4943869.26014,214.1
419227.950357,4943675.24833,202.0
419231.648285,4943779.99999,208.7
419239.0,4944140.0,231.1
419239.0,4943540.0,200.5
419239.0,4943500.0,201.0
419243.691295,4944062.34566,246.7
419253.431324,4943630.75826,203.5
419259.0,4943460.0,202.6
419259.0,4943420.0,204.0
419259.0,4943380.0,203.0
419259.0,4943900.0,229.6
419259.0,4943940.0,244.2
419259.0,4943980.0,250.7
419259.0,4943720.0,205.1
419259.0,4943840.0,215.9
419259.0,4944180.0,221.4
419259.0,4944020.0,249.4
419262.333333,4944103.33333,233.9
419273.293946,4943519.99995,202.5
419279.0,4943360.0,202.4
419279.0,4943320.0,201.0
419279.0,4943680.0,205.3
419279.000013,4943754.23093,210.8
419280.781687,4943793.83626,216.2
419292.351492,4943436.70298,204.0
419294.0,4944040.0,235.8
419298.110976,4943473.55596,204.0
419298.814846,4944120.18515,222.2
419298.950788,4943550.29527,203.6
419299.0,4943280.0,204.3
419299.0,4944260.0,200.0
419299.0,4943920.0,244.6
419299.0,4944000.0,244.4
419299.0,4943960.0,250.0
419299.0,4943880.0,230.5
419299.0,4943720.0,208.0
419299.0,4943400.0,204.2
419299.0,4944080.0,227.6
419299.000004,4943834.17163,223.3
419305.20234,4943610.80155,205.1
419313.453138,4943512.00143,205.2
419319.0,4943240.0,204.3
419319.0,4943760.0,217.6
419319.0,4943360.0,206.8
419320.001293,4943799.63304,223.4
419324.570289,4943682.2149,207.1
419336.157734,4943425.68457,208.1
419339.0,4943220.0,203.4
419339.0,4943180.0,203.0
419339.0,4943960.0,247.7
419339.0,4944120.0,214.0
419339.0,4944040.0,228.0
419339.0,4943920.0,249.6
419339.0,4943840.0,232.9
419339.0,4943480.0,207.2
419339.0,4944180.0,205.4
419352.647652,4943718.17619,213.1
419354.55106,4943518.61226,208.5
419356.003422,4943755.32274,223.0
419358.951394,4943610.02431,208.0
419359.0,4944080.0,218.9
419359.0,4943792.5,233.2
419359.0,4943160.0,204.6
419359.0,4943120.0,203.0
419359.0,4944240.0,200.0
419359.0,4943560.0,208.5
419361.157009,4943660.00002,208.5
419362.130453,4943329.84782,215.4
419369.000009,4943382.02253,219.4
419376.125,4943197.125,205.5
419377.0,4943238.0,210.1
419379.0,4943100.0,204.6
419379.0,4943060.0,206.0
419379.0,4944120.0,208.7
419379.0,4944040.0,226.2
419379.0,4943960.0,246.2
419379.0,4943880.0,253.5
419379.0,4943920.0,255.5
419379.0,4943840.0,247.5
419379.0,4943440.0,215.5
419379.0,4943480.0,213.5
419379.0,4943280.0,215.4
419396.972226,4944170.81111,202.9
419397.696898,4943600.0,215.9
419398.354554,4943999.99999,236.4
419399.0,4943020.0,207.0
419399.0,4942980.0,207.0
419399.0,4942940.0,207.0
419399.0,4943680.0,210.5
419399.0,4943520.0,220.0
419399.0,4943560.0,219.0
419399.0,4943640.0,211.8
419399.246477,4943314.63025,225.1
419399.883234,4943743.67515,219.6
419410.60639,4943791.60641,241.3
419418.90393,4943279.90393,219.4
419419.0,4943154.83545,207.5
419419.0,4942920.0,208.0
419419.0,4942880.0,208.0
419419.0,4942840.0,208.8
419419.0,4942800.0,209.4
419419.0,4942760.0,211.0
419419.0,4942720.0,212.0
419419.0,4942680.0,212.0
419419.0,4942620.0,213.0
419419.0,4944220.0,201.0
419419.0,4944080.0,218.3
419419.0,4943920.0,258.9
419419.0,4943880.0,265.0
419419.0,4943840.0,257.4
419419.0,4943360.0,231.9
419419.0,4943440.0,230.2
419419.0,4943240.0,210.0
419420.441259,4944038.55875,226.2
419420.564631,4943484.21765,229.0
419422.166229,4944123.16624,208.6
419422.590569,4943963.59057,247.5
419430.045756,4943104.77127,208.5
419439.0,4942600.0,213.5
419439.0,4942560.0,213.4
419439.0,4942520.0,212.6
419439.0,4942460.0,211.0
419439.0,4943320.0,232.2
419439.0,4943040.0,209.0
419439.0,4943560.0,233.8
419439.0,4943640.0,220.6
419439.0,4943680.0,216.4
419439.0,4943600.0,229.3
419441.013,4943760.00002,229.0
419442.499284,4942958.25037,208.5
419454.298316,4944008.23207,235.9
419454.905864,4944151.47646,203.4
419456.556526,4942762.44348,212.7
419458.999999,4944053.81253,220.9
419459.0,4942440.0,212.5
419459.0,4942400.0,214.0
419459.0,4942360.0,215.0
419459.0,4943720.0,220.8
419459.0,4943880.0,271.0
419459.0,4943840.0,260.7
419459.0,4943920.0,261.5
419459.0,4943800.0,244.5
419459.0,4943520.0,244.0
419459.0,4943400.0,242.1
419459.0,4943000.0,209.7
419459.0,4942800.0,211.6
419459.0,4942880.0,209.0
419459.000015,4944097.45518,212.1
419462.333369,4943483.33335,245.6
419462.854043,4942840.00001,209.9
419465.666667,4943446.66667,243.7
419468.735248,4943965.13238,247.4
419469.0,4942713.59493,213.7
419471.685441,4942615.3709,216.5
419473.415273,4942490.0,216.1
419474.516497,4942651.37911,215.7
419479.0,4942535.3125,216.5
419479.0,4942580.0,216.2
419479.0,4944200.0,202.0
419479.0,4943240.0,215.3
419479.0,4943360.0,242.6
419479.0,4943320.0,235.0
419479.0,4943280.0,222.8
419479.0,4943200.0,212.0
419479.0,4943160.0,211.3
419479.0,4943040.0,213.9
419479.0,4943120.0,215.4
419479.0,4943600.0,237.5
419485.944444,4942946.94444,212.0
419494.165192,4942763.87386,215.5
419497.25038,4942903.49928,215.0
419498.385644,4942858.77127,217.4
419499.0,4943005.0,214.5
419499.0,4942360.0,217.5
419499.0,4944120.0,205.2
419499.0,4944000.0,234.8
419499.0,4944080.0,213.1
419499.0,4943800.0,251.4
419499.0,4943880.0,267.1
419499.0,4943840.0,263.3
419499.0,4943560.0,247.6
419499.0,4943520.0,255.7
419499.0,4943480.0,257.8
419499.0,4943400.0,250.3
419499.0,4942400.0,217.5
419499.0,4943640.0,228.6
419499.0,4943680.0,224.1
419499.0,4943720.0,228.6
419499.0,4943760.0,238.0
419501.808973,4943934.38208,249.7
419502.175767,4942813.64851,217.2
419502.333348,4943443.33334,255.4
419504.771137,4944040.0,223.5
419511.066851,4942452.06682,220.5
419514.0,4942560.0,221.2
419519.0,4943155.0,218.8
419519.0,4944180.0,200.5
419519.0,4943360.0,241.3
419519.0,4943200.0,219.4
419519.0,4943280.0,220.9
419519.0,4942720.0,217.0
419519.0,4942520.0,223.0
419519.0,4943040.0,219.0
419519.0,4942600.0,219.0
419524.32313,4943240.0,220.0
419525.944442,4942960.0,216.9
419532.842285,4942879.99999,225.6
419536.387347,4942660.0,218.6
419538.999985,4944014.64521,226.3
419539.0,4942340.0,220.0
419539.0,4944180.0,200.0
419539.0,4943640.0,230.8
419539.0,4943880.0,258.4
419539.0,4943760.0,246.5
419539.0,4943680.0,232.3
419539.0,4943480.0,267.4
419539.0,4943600.0,235.4
419539.0,4943520.0,259.5
419539.0,4943960.0,242.9
419539.0,4943800.0,259.3
419539.0,4943440.0,261.2
419539.0,4943120.0,233.3
419539.0,4942920.0,221.7
419539.0,4943000.0,219.2
419539.0,4942400.0,224.9
419539.0,4943080.0,231.1
419539.0,4942840.0,226.4
419539.000005,4944061.48698,215.7
419539.134183,4943920.0,251.1
419541.181959,4942798.0455,224.1
419542.354359,4944106.70872,204.9
419554.454918,4942441.81766,233.8
419559.0,4943720.0,243.9
419559.0,4944160.0,200.0
419559.0,4943400.0,249.3
419559.0,4943320.0,228.7
419559.0,4943160.0,223.2
419559.0,4942760.0,219.7
419559.0,4942600.0,225.7
419559.0,4942520.0,239.0
419559.0,4942560.0,234.8
419559.000006,4943215.0311,220.0
419559.000013,4943260.63614,220.0
419564.0,4943037.5,230.0
419575.921132,4942883.07885,238.7
419577.460575,4942921.53941,231.7
419577.484277,4944039.99999,216.7
419579.0,4943000.41667,229.0
419579.0,4943360.0,239.2
419579.0,4942320.0,223.0
419579.0,4944080.0,205.2
419579.0,4943680.0,243.5
419579.0,4943520.0,264.0
419579.0,4944000.0,227.1
419579.0,4943960.0,237.4
419579.0,4943840.0,256.8
419579.0,4943760.0,258.2
419579.0,4943800.0,260.0
419579.0,4943640.0,240.5
419579.0,4943600.0,240.7
419579.0,4943560.0,250.4
419579.0,4943440.0,263.4
419579.0,4943480.0,270.2
419579.0,4942960.0,227.3
419579.0,4942400.0,238.8
419579.0,4943080.0,240.0
419579.0,4943120.0,238.4
419579.0,4942840.0,242.2
419579.000018,4942641.79866,222.0
419579.067089,4943899.86583,246.9
419581.373649,4944121.75093,202.0
419584.105064,4942700.0,220.0
419585.874362,4942795.7814,231.7
419598.35871,4943239.99998,220.0
419599.0,4944160.0,200.0
419599.0,4943400.0,248.8
419599.0,4943280.0,220.9
419599.0,4942440.0,252.3
419599.0,4943160.0,225.6
419599.0,4943200.0,220.0
419599.0,4942480.0,256.1
419599.0,4942600.0,230.8
419599.0,4942520.0,254.9
419599.0,4942560.0,244.9
419600.622604,4942739.99996,221.8
419614.125713,4943879.99999,239.8
419615.406731,4944027.18657,214.7
419618.880952,4942405.05952,250.8
419619.0,4943125.0,235.3
419619.0,4943340.0,236.3
419619.0,4943660.0,254.9
419619.0,4942300.0,230.0
419619.0,4944140.0,200.5
419619.0,4943720.0,260.0
419619.0,4943920.0,232.9
419619.0,4943760.0,260.0
419619.0,4943840.0,246.6
419619.0,4943560.0,259.0
419619.0,4943600.0,254.4
419619.0,4943000.0,240.8
419619.0,4942920.0,242.9
419619.0,4942960.0,239.8
419619.0,4942360.0,237.4
419619.0,4943080.0,240.0
419619.0,4942880.0,253.9
419621.0,4943518.0,269.7
419623.850527,4942637.57476,223.8
419625.575851,4944073.15175,203.6
419635.726956,4943986.54612,220.4
419635.904783,4943253.80956,220.9
419638.308763,4943421.38242,260.6
419638.999994,4942600.55046,232.2
419639.0,4944140.0,200.5
419639.0,4943480.0,278.8
419639.0,4942440.0,265.6
419639.0,4942840.0,255.1
419639.0,4942680.0,220.0
419639.0,4942760.0,229.8
419639.0,4942720.0,222.7
419639.0,4942480.0,268.0
419639.0,4942560.0,247.0
419639.0,4942520.0,261.9
419642.196421,4943376.80357,250.4
419650.275871,4943947.51385,223.1
419654.0,4943680.0,261.2
419656.142857,4943294.28571,229.8
419658.999982,4943906.782,227.4
419659.0,4942402.5,261.2
419659.0,4944120.0,201.8
419659.0,4943640.0,264.9
419659.0,4944040.0,204.8
419659.0,4943720.0,258.6
419659.0,4942960.0,252.7
419659.0,4942920.0,257.3
419659.0,4942360.0,248.3
419659.0,4943200.0,220.0
419659.0,4943000.0,244.9
419659.0,4943080.0,231.4
419659.0,4943160.0,221.4
419659.0,4943120.0,229.8
419659.97168,4943760.97166,252.7
419662.583441,4943596.41654,266.7
419665.521199,4944080.0,203.2
419668.999995,4943544.44852,273.9
419672.027714,4943345.13861,240.8
419672.218025,4943866.78199,231.9
419672.478058,4943800.0,242.0
419679.0,4943040.0,234.9
419679.0,4944120.0,201.8
419679.0,4943440.0,275.3
419679.0,4943240.0,221.9
419679.0,4943400.0,259.8
419679.0,4942480.0,271.0
419679.0,4942440.0,279.2
419679.0,4942600.0,233.7
419679.0,4942800.0,238.9
419679.0,4942880.0,260.0
419679.0,4942840.0,252.5
419679.0,4942760.0,231.4
419679.0,4942680.0,222.3
419679.0,4942520.0,258.9
419679.0,4943480.0,286.3
419694.019509,4943987.50976,213.2
419696.5,4943665.0,262.6
419698.591845,4943280.20409,228.3
419699.0,4942560.0,244.4
419699.0,4942300.0,240.7
419699.0,4943920.0,218.7
419699.0,4944040.0,204.0
419699.0,4943720.0,251.1
419699.0,4943000.0,240.8
419699.0,4943160.0,225.4
419699.0,4943080.0,233.8
419699.0,4943120.0,230.4
419699.0,4942920.0,260.0
419699.178571,4943620.35714,268.3
419704.399616,4943203.8499,221.7
419707.569364,4943767.2373,244.9
419710.194167,4943360.0,245.7
419715.598039,4943878.29902,223.0
419719.0,4942595.0,235.5
419719.0,4944080.0,202.8
419719.0,4943560.0,284.5
419719.0,4943520.0,289.8
419719.0,4943400.0,258.2
419719.0,4942360.0,258.0
419719.0,4943320.0,235.8
419719.0,4942440.0,277.7
419719.0,4942400.0,272.7
419719.0,4942480.0,265.8
419719.0,4942520.0,256.0
419719.0,4942720.0,235.6
419719.0,4942880.0,260.0
419719.0,4942840.0,251.8
419719.0,4942800.0,240.2
419719.0,4942760.0,241.5
419719.0,4942680.0,229.5
419719.0,4942640.0,230.2
419719.0,4943480.0,289.6
419721.196575,4943804.52064,235.9
419729.20511,4943240.41021,225.6
419734.334305,4943640.0,266.0
419739.0,4943440.0,274.9
419739.0,4944080.0,202.8
419739.0,4943600.0,275.5
419739.0,4943960.0,211.0
419739.0,4943680.0,258.5
419739.0,4943840.0,226.9
419739.0,4942960.0,248.1
419739.0,4943000.0,243.6
419739.0,4943160.0,228.4
419739.0,4943080.0,242.8
419739.0,4943120.0,237.5
419739.000012,4944015.0195,204.6
419751.768853,4943921.27688,215.1
419753.507649,4943734.50764,243.4
419757.656155,4943788.8219,235.7
419759.0,4942280.0,250.0
419759.0,4944060.0,203.2
419759.0,4943560.0,287.7
419759.0,4943480.0,288.0
419759.0,4943400.0,260.9
419759.0,4943200.0,225.4
419759.0,4942360.0,263.9
419759.0,4942480.0,265.9
419759.0,4942400.0,276.8
419759.0,4942440.0,276.1
419759.0,4942600.0,238.5
419759.0,4942560.0,245.7
419759.0,4942520.0,258.2
419759.0,4942920.0,260.2
419759.0,4942640.0,233.7
419759.0,4942680.0,234.3
419759.000007,4943319.64397,237.6
419764.336448,4943279.99999,232.0
419767.226705,4943883.54658,220.1
419768.999999,4942742.71696,249.1
419776.211807,4943953.91222,210.2
419776.667143,4943624.66568,270.2
419778.644009,4943359.82199,248.2
419779.0,4942995.0,254.6
419779.0,4944040.0,203.8
419779.0,4943080.0,249.5
419779.0,4942840.0,257.6
419779.0,4942880.0,266.4
419781.0,4943122.0,240.5
419782.916143,4943997.83232,205.9
419784.09978,4942780.00003,256.7
419784.109784,4943670.21957,257.0
419794.0,4943037.5,257.2
419795.666668,4943196.66668,228.4
419795.850016,4943921.72337,214.6
419799.0,4942620.0,241.4
419799.0,4942699.14286,247.5
419799.0,4944040.0,203.8
419799.0,4943320.0,238.8
419799.0,4942320.0,259.5
