0.0,0.005,0.016,0.0292,0.04504,0.064048,0.0868576,0.11422912,0.147074944,0.1864899328
0.0,-0.244274661942,-0.234928834134,-0.225858954608,-0.217735348064,-0.211524612309,-0.208593551053,-0.210742836165,-0.219576557007,-0.232607322205
0.0,-0.287620553036,-0.278064447486,-0.268486720856,-0.259441806624,-0.25173353259,-0.246487972263,-0.245164661336,-0.249091219816,-0.256793797628
0.0,-0.179234726717,-0.169918413566,-0.160875708273,-0.152723339849,-0.146365295626,-0.143154663366,-0.145104674162,-0.154639371752,-0.170392985601
0.0,-0.179320337754,-0.170012359201,-0.160990746677,-0.15287926241,-0.14659402238,-0.143510682689,-0.145685933361,-0.155616553222,-0.171931763057
0.0,-0.172629379893,-0.163291624056,-0.154189203503,-0.145911266283,-0.139316583519,-0.135684101255,-0.136909770803,-0.145272708633,-0.15950130224
0.0,-0.248351392382,-0.238997239782,-0.229908354899,-0.221752262967,-0.215491409029,-0.212484824948,-0.214518048318,-0.223174703906,-0.235995728673
0.0,-0.189741343589,-0.180441587997,-0.171449989318,-0.163411758406,-0.157272468016,-0.154437814762,-0.156960248717,-0.167183395376,-0.183302428439
0.0,-0.181338838026,-0.172023506798,-0.162985465187,-0.154845716622,-0.14851386972,-0.14534760682,-0.14735373637,-0.156906120231,-0.172498807766
0.0,-0.192599050542,-0.183312309577,-0.174355728731,-0.166388956453,-0.160381144974,-0.157777094361,-0.16069264109,-0.171552085937,-0.188489281996
0.0,-0.186266799388,-0.176968018217,-0.1679759872,-0.159932483742,-0.153780290472,-0.150929357758,-0.153463442352,-0.163833424022,-0.180404666998
0.0,-0.186922582671,-0.177629740595,-0.168652802375,-0.160638487626,-0.154537604613,-0.151773839556,-0.154454695411,-0.165064514135,-0.181946541585
0.0,-0.18085415519,-0.171541595334,-0.16251007191,-0.154382149642,-0.148070569879,-0.144940368891,-0.147016835996,-0.156718201899,-0.17260115831
0.0,-0.183654473402,-0.174353517132,-0.165353319389,-0.157289235899,-0.15109415023,-0.148164342504,-0.150568886319,-0.16075524471,-0.177104174909
0.0,-0.167172543632,-0.157837581637,-0.148735896416,-0.140448499186,-0.133823997574,-0.130136653407,-0.131311215085,-0.139771819313,-0.154572575629
0.0,-0.162968816891,-0.153624668332,-0.144495363942,-0.136146506277,-0.129401832337,-0.125496967552,-0.126302772231,-0.134200905509,-0.148378958072
0.0,-0.181265949854,-0.171956524099,-0.162932920491,-0.154820142007,-0.14853466574,-0.145447435354,-0.147592842571,-0.157399089528,-0.17340519047
0.0,-0.207390710243,-0.198106467562,-0.18916780016,-0.181253368977,-0.175352416895,-0.172909822085,-0.175954682334,-0.186580918952,-0.202430519488
0.0,-0.286004676238,-0.276427219896,-0.266799168476,-0.257676086147,-0.249888777592,-0.244648054908,-0.243600871419,-0.248360072479,-0.25741159199
0.0,-0.182997012229,-0.173690539697,-0.164675950113,-0.156583289106,-0.150336759623,-0.14731815295,-0.149573675475,-0.159530078822,-0.175664898948
0.0,-0.275590917122,-0.266109699877,-0.25671468403,-0.248003643411,-0.240838414869,-0.23642251837,-0.236306657097,-0.241850860424,-0.251196271859
0.0,-0.245051810807,-0.235706916573,-0.22663951898,-0.218521089446,-0.212320461731,-0.209408899249,-0.211595807191,-0.220499353385,-0.23363015264
0.0,-0.194297821528,-0.185002464434,-0.176025639887,-0.168021985271,-0.161950292779,-0.159231112576,-0.161922129661,-0.172326223423,-0.188519091875
0.0,-0.172582053356,-0.163257192875,-0.154186549848,-0.145968927791,-0.139480712018,-0.136036621086,-0.137610048385,-0.146638440252,-0.161987174584
0.0,-0.167779369566,-0.158448515634,-0.149357637429,-0.141091873056,-0.134506649632,-0.130887954408,-0.132180977444,-0.14084103682,-0.155925445117
0.0,-0.1747266362,-0.165404488655,-0.156342679215,-0.148145641787,-0.14169842974,-0.13832780924,-0.140019661279,-0.149207046428,-0.164682024862
0.0,-0.287801060367,-0.278212462762,-0.268557811373,-0.259387674367,-0.251527257007,-0.246181142085,-0.244989487515,-0.249561836031,-0.258419256801
0.0,-0.28494299392,-0.27536734555,-0.265743625246,-0.256627545977,-0.248848242942,-0.243610571799,-0.242547267102,-0.247246779891,-0.256190128347
0.0,-0.18415993106,-0.174854903899,-0.165845019663,-0.157763252956,-0.151538141186,-0.148557031274,-0.150870458963,-0.160897640739,-0.177073770554
0.0,-0.193884645593,-0.184594876385,-0.175631886768,-0.167654578926,-0.161629384918,-0.158991754708,-0.161828820737,-0.172489548317,-0.189008012569
0.0,-0.164010421101,-0.154664144133,-0.145530877516,-0.137177124166,-0.130428115289,-0.126520870171,-0.127324750853,-0.135209909902,-0.149349081219
0.0,-0.2449402756,-0.235589188627,-0.226506341475,-0.218358550829,-0.212107030973,-0.209109751729,-0.211152904779,-0.219823176106,-0.232657715214
0.0,-0.290413262645,-0.280846616195,-0.271244065121,-0.262157135093,-0.254389968198,-0.249076823494,-0.247701076609,-0.251636265146,-0.259439030781
0.0,-0.19367940058,-0.184384543306,-0.175408365768,-0.167404912231,-0.161332353169,-0.158611477877,-0.161303825786,-0.171725928132,-0.187971842292
